step,context0,context1,context2
2055,0.3804325,0.7045439,0.021038745
2056,0.66766006,0.9393889,0.8692174
2057,0.07419904,0.6261114,0.2669407
2058,0.5681491,0.53768945,0.08306364
2059,0.77994025,0.90700537,0.49663022
2060,0.5670701,0.5779819,0.33378345
2061,0.120089084,0.16193031,0.76331306
2062,0.510901,0.59534216,0.87586206
2063,0.053001944,0.9325376,0.7179509
2064,0.50890106,0.8033431,0.16206013
2065,0.13983853,0.12643819,0.73573625
2066,0.16340977,0.12128651,0.985067
2067,0.4536046,0.69455546,0.5334728
2068,0.27162597,0.6623152,0.9376857
2069,0.995123,0.93505687,0.2243028
2070,0.0018061689,0.29411682,0.6432527
2071,0.5134298,0.02847914,0.7479999
2072,0.17006207,0.000108137545,0.3393461
2073,0.31606302,0.48593643,0.043213885
2074,0.9696193,0.81608075,0.6950724
2075,0.97742254,0.022352057,0.15377569
2076,0.32063875,0.44107097,0.70689017
2077,0.006118214,0.8558462,0.0026594214
2078,0.033880655,0.81801987,0.689081
2079,0.051076863,0.043613825,0.30093643
2080,0.8615291,0.1609974,0.9788625
2081,0.060059283,0.63194674,0.5330209
2082,0.05107046,0.40592876,0.77257156
2083,0.33042747,0.38892612,0.5343178
2084,0.71699935,0.6449239,0.017648542
2085,0.707498,0.36833227,0.2702378
2086,0.60762024,0.44223747,0.44916043
2087,0.5760606,0.2595146,0.47567713
2088,0.6085922,0.44876963,0.7073345
2089,0.6379569,0.4581105,0.2508485
2090,0.81179243,0.14082861,0.1645252
2091,0.6056211,0.5551725,0.0078952415
2092,0.4005787,0.4591626,0.52850664
2093,0.49883118,0.24732797,0.7410023
2094,0.1508618,0.22006191,0.8810989
2095,0.3297718,0.31850344,0.30858356
2096,0.9320045,0.7393279,0.44550616
2097,0.56199014,0.44701347,0.685188
2098,0.80878425,0.914871,0.6927678
2099,0.9925911,0.06677587,0.78428954
2100,0.8264932,0.8073674,0.08285344
2101,0.6256329,0.38429624,0.21758713
2102,0.8884751,0.38499725,0.8204484
2103,0.9969172,0.0678247,0.947246
2104,0.94457775,0.44176298,0.31406346
2105,0.87078416,0.5769121,0.53099275
2106,0.13329655,0.27142364,0.08664479
2107,0.26931623,0.20877624,0.73829645
2108,0.42227975,0.25024477,0.41466114
2109,0.3668034,0.64114493,0.75908047
2110,0.641078,0.7673209,0.6828817
2111,0.1406758,0.066483594,0.5866688
2112,0.1403388,0.08367316,0.5698977
2113,0.30561867,0.12742254,0.009000229
2114,0.11031108,0.7502574,0.54676235
2115,0.3073465,0.40377742,0.0435787
2116,0.03628341,0.47197393,0.9274101
2117,0.53523695,0.6732324,0.07015701
2118,0.6911684,0.05174666,0.68801713
2119,0.05710322,0.5210756,0.125117
2120,0.30936483,0.6494979,0.35879993
2121,0.91878796,0.79015094,0.43614396
2122,0.21942961,0.84815645,0.71173304
2123,0.57186556,0.55297476,0.8805172
2124,0.019237794,0.09242942,0.48731095
2125,0.28835282,0.18648039,0.51027995
2126,0.9144574,0.80064064,0.6873498
2127,0.14499511,0.690425,0.35805252
2128,0.4249553,0.75912076,0.7891928
2129,0.6874711,0.7638838,0.80465925
2130,0.3614818,0.44562435,0.3867685
2131,0.8387267,0.8281907,0.84635377
2132,0.21972291,0.055602465,0.63862765
2133,0.1401733,0.4989321,0.77244717
2134,0.104967155,0.59974796,0.32359198
2135,0.80686647,0.73963004,0.98367524
2136,0.9347506,0.54890275,0.97024864
2137,0.14466241,0.22288418,0.7318288
2138,0.7472437,0.9640995,0.49869558
2139,0.76601684,0.7215891,0.883379
2140,0.8239124,0.67393184,0.061526883
2141,0.64826256,0.97371674,0.5328144
2142,0.29043913,0.7158235,0.023060033
2143,0.19604269,0.22968039,0.3981649
2144,0.16550364,0.114017405,0.7076592
2145,0.7035162,0.051576655,0.7522101
2146,0.03509554,0.6352496,0.8673811
2147,0.10410469,0.8580934,0.050597895
2148,0.46809062,0.58601815,0.43842617
2149,0.35035887,0.97304505,0.9835118
2150,0.8856575,0.42797488,0.64614135
2151,0.8707683,0.21118405,0.04962775
2152,0.5479359,0.26565364,0.4612633
2153,0.47003224,0.34834647,0.030071426
2154,0.4982965,0.49195763,0.3322891
2155,0.34740674,0.85996056,0.37735704
2156,0.9485442,0.91724527,0.9956972
2157,0.22994946,0.8609617,0.7747149
2158,0.746145,0.94181025,0.25794172
2159,0.8334999,0.8141609,0.011330612
2160,0.9879839,0.1561727,0.58509743
2161,0.59196496,0.29093584,0.1552326
2162,0.9002365,0.08769778,0.275396
2163,0.9062467,0.7228269,0.04381601
2164,0.35431507,0.26357797,0.12912558
2165,0.1332612,0.7255565,0.04174225
2166,0.6005614,0.078317635,0.7005464
2167,0.12752298,0.33550957,0.2937991
2168,0.12078392,0.23790072,0.0652494
2169,0.8197073,0.37642106,0.6423215
2170,0.52937484,0.037941907,0.15180618
2171,0.5133802,0.41274622,0.8641905
2172,0.7495028,0.5296598,0.572831
2173,0.52905315,0.51806843,0.21961959
2174,0.05412319,0.992139,0.8375755
2175,0.33888108,0.83578646,0.81841797
2176,0.93848675,0.57115495,0.358646
2177,0.2905796,0.5039506,0.2509234
2178,0.40108925,0.7149562,0.2638911
2179,0.9917986,0.62772965,0.3653452
2180,0.61846405,0.45945516,0.54048353
2181,0.25554925,0.5425695,0.7798123
2182,0.710549,0.09629066,0.09039939
2183,0.81859297,0.2852474,0.5767855
2184,0.56574047,0.67932343,0.62430865
2185,0.69671065,0.9119477,0.39874756
2186,0.4259688,0.9982664,0.21104103
2187,0.65938103,0.22615096,0.6051558
2188,0.54080874,0.7969954,0.43119097
2189,0.365834,0.799445,0.4091031
2190,0.374095,0.7722082,0.093697555
2191,0.10386224,0.6121469,0.8880554
2192,0.15952136,0.74323606,0.5026682
2193,0.76544917,0.07079869,0.8221983
2194,0.49676618,0.508579,0.46581203
2195,0.3423612,0.6295691,0.8892528
2196,0.40360335,0.37357038,0.3656977
2197,0.5596442,0.40001923,0.40651694
2198,0.98162144,0.5688523,0.87230587
2199,0.5338366,0.29449803,0.50305915
2200,0.1667346,0.00356725,0.8011325
2201,0.9996874,0.29688975,0.042806696
2202,0.9276897,0.16883732,0.24685149
2203,0.12695959,0.20381893,0.50644845
2204,0.74690294,0.013025317,0.59008086
2205,0.3905978,0.33141392,0.78532547
2206,0.46178484,0.957558,0.855375
2207,0.97704035,0.7301774,0.66343915
2208,0.1975658,0.71685976,0.2984704
2209,0.58451897,0.9602109,0.035002775
2210,0.41681585,0.62033165,0.23473787
2211,0.78318065,0.24221067,0.7228706
2212,0.6972055,0.53333634,0.70890707
2213,0.81045276,0.92572355,0.35104957
2214,0.9338474,0.24533774,0.44466823
2215,0.8779839,0.7767462,0.16351594
2216,0.83716977,0.87742054,0.7943211
2217,0.07897737,0.8566902,0.5723902
2218,0.10690168,0.37330964,0.5112725
2219,0.7930229,0.54072356,0.3235988
2220,0.57033104,0.16206458,0.8828072
2221,0.25409552,0.20092307,0.21873412
2222,0.17491487,0.12140013,0.38616604
2223,0.6432797,0.45333257,0.39685076
2224,0.63206065,0.6466037,0.3940053
2225,0.074561715,0.30285433,0.022841506
2226,0.6250953,0.4599308,0.87442535
2227,0.87509674,0.76701814,0.8564201
2228,0.008226463,0.61088926,0.9730223
2229,0.5644039,0.9201093,0.25661564
2230,0.4831285,0.8311312,0.6425083
2231,0.1360106,0.43251866,0.9686368
2232,0.19577165,0.5093359,0.039623354
2233,0.49177232,0.97754246,0.5838644
2234,0.0068647084,0.054584526,0.773112
2235,0.70998263,0.47743124,0.08797522
2236,0.77417403,0.5989918,0.347598
2237,0.31060794,0.43652955,0.2585808
2238,0.5885487,0.52405137,0.49917868
2239,0.49132717,0.6347139,0.31551477
2240,0.14019291,0.65915865,0.96884066
2241,0.9783511,0.04773078,0.89582944
2242,0.8177152,0.8856232,0.5070309
2243,0.23296984,0.81405383,0.13683799
2244,0.2746676,0.6269042,0.8616586
2245,0.08724911,0.34141833,0.90357906
2246,0.7062705,0.11074566,0.045612697
2247,0.6126552,0.5151174,0.24349637
2248,0.626636,0.5636696,0.35312212
2249,0.70998263,0.21321979,0.959556
2250,0.39173684,0.47625384,0.4684126
2251,0.4053268,0.22228938,0.74781907
2252,0.2735931,0.11007736,0.5508172
2253,0.66904026,0.6178791,0.46628162
2254,0.1984218,0.25686872,0.5633274
2255,0.45156452,0.47581086,0.28907853
2256,0.72020304,0.98247147,0.5991386
2257,0.66826564,0.665492,0.94388485
2258,0.46121055,0.09631551,0.49626517
2259,0.58001846,0.28847966,0.68825233
2260,0.58547837,0.3674857,0.16737399
2261,0.19644402,0.582617,0.32877007
2262,0.08327077,0.11934081,0.07098806
2263,0.49017882,0.67385775,0.26602975
2264,0.6623372,0.9613021,0.34280795
2265,0.8988094,0.5802196,0.24718833
2266,0.100177795,0.7111233,0.4095542
2267,0.6928555,0.8781089,0.37144026
2268,0.4909153,0.4703629,0.61586446
2269,0.99900776,0.8038596,0.59625846
2270,0.4615241,0.5227052,0.16788653
2271,0.59462017,0.40990782,0.838947
2272,0.52617836,0.7913085,0.4541269
2273,0.08424781,0.028335698,0.9108236
2274,0.0398934,0.9747433,0.40074155
2275,0.46084163,0.40379643,0.5567239
2276,0.49548757,0.5017732,0.99714005
2277,0.73212165,0.30638194,0.055536423
2278,0.25394234,0.4090864,0.32849178
2279,0.11991769,0.07590563,0.9598011
2280,0.21020138,0.10668864,0.6245051
2281,0.47708073,0.68441015,0.62497944
2282,0.8681471,0.6445927,0.32367817
2283,0.3366343,0.41977948,0.73694694
2284,0.9829899,0.11908648,0.068266325
2285,0.44947067,0.02785829,0.23226365
2286,0.05396293,0.29918662,0.7161754
2287,0.019037202,0.40048042,0.63029224
2288,0.90921724,0.42853507,0.0047980775
2289,0.5436964,0.3823601,0.31391686
2290,0.5443813,0.74654675,0.23428342
2291,0.59330225,0.24703944,0.5543678
2292,0.27981243,0.06555614,0.87870556
2293,0.95163405,0.6574012,0.94262284
2294,0.121654384,0.12026235,0.38697988
2295,0.08890692,0.5113239,0.28536904
2296,0.24846597,0.019125395,0.44731477
2297,0.26832616,0.03495398,0.91753286
2298,0.042481188,0.7653497,0.27287567
2299,0.354014,0.2726824,0.2841044
2300,0.99248266,0.43312457,0.74919474
2301,0.60218185,0.0332425,0.23947783
2302,0.74768347,0.7759589,0.6295285
2303,0.30282754,0.80754215,0.24191181
2304,0.94152516,0.63694113,0.8734103
2305,0.46165973,0.7034333,0.31189278
2306,0.14126493,0.083117515,0.52381974
2307,0.98083735,0.989257,0.3670295
2308,0.3553231,0.10844306,0.7924483
2309,0.44130397,0.8860836,0.4669548
2310,0.42006254,0.7056223,0.19418967
2311,0.5511397,0.87883204,0.12492538
2312,0.6883967,0.67939615,0.8942519
2313,0.9974681,0.7458303,0.20609224
2314,0.34638387,0.1759907,0.21250764
2315,0.27943894,0.5213959,0.317834
2316,0.59605694,0.27206913,0.38349333
2317,0.024639828,0.44602975,0.7899248
2318,0.81071967,0.9436716,0.007960118
2319,0.4242262,0.35651025,0.1536603
2320,0.07529727,0.11250456,0.739286
2321,0.2055658,0.21261577,0.44611964
2322,0.32998657,0.48866346,0.082308404
2323,0.73766387,0.35749516,0.15088382
2324,0.5976575,0.96577436,0.281564
2325,0.7790077,0.2036954,0.5817386
2326,0.34986565,0.5388485,0.046591118
2327,0.8637586,0.18796718,0.15951899
2328,0.4613103,0.45424208,0.9739223
2329,0.9059541,0.74115866,0.11364723
2330,0.98800725,0.77677834,0.07137272
2331,0.1635172,0.14369307,0.36169
2332,0.7653032,0.308117,0.8669088
2333,0.050093364,0.73401326,0.13297488
2334,0.7119154,0.4324008,0.056751285
2335,0.17453746,0.15406829,0.49472433
2336,0.65451556,0.028095588,0.7629094
2337,0.47455746,0.9770734,0.39229807
2338,0.8143038,0.9059616,0.022729564
2339,0.911791,0.9129115,0.55735815
2340,0.2621862,0.34489888,0.49754336
2341,0.96222925,0.30628297,0.9107367
2342,0.42686418,0.46358123,0.6251224
2343,0.96228397,0.23451185,0.8991125
2344,0.43509975,0.26682404,0.7729078
2345,0.1524914,0.18910629,0.110307515
2346,0.24875094,0.13088028,0.74981004
2347,0.4418967,0.8736622,0.6386318
2348,0.46227336,0.9484933,0.2893269
2349,0.92309606,0.37417868,0.8198835
2350,0.2822304,0.55742586,0.60127836
2351,0.87863827,0.53626245,0.3170395
2352,0.48317683,0.6822646,0.5467041
2353,0.6750538,0.95888954,0.5210079
2354,0.712787,0.56579727,0.14443786
2355,0.41456816,0.79008794,0.23072903
2356,0.26577532,0.62861377,0.5127211
2357,0.5343587,0.1447607,0.22393513
2358,0.80387634,0.5919774,0.7120594
2359,0.73418045,0.5130627,0.32293063
2360,0.13025424,0.10774146,0.48777986
2361,0.6903055,0.7021963,0.188798
2362,0.5326846,0.6247895,0.9978116
2363,0.05654611,0.9045288,0.33031505
2364,0.46654,0.20965523,0.33000073
2365,0.014511395,0.30908126,0.02180197
2366,0.45084465,0.80590606,0.32781908
2367,0.70859456,0.25997934,0.73914057
2368,0.63739634,0.37903035,0.068063214
2369,0.69714284,0.97454053,0.25957203
2370,0.63832146,0.8171432,0.2908852
2371,0.20921065,0.52455926,0.98065585
2372,0.30135778,0.7307697,0.17438939
2373,0.87287074,0.005574478,0.8781891
2374,0.36996728,0.8856347,0.85256505
2375,0.4912223,0.56677073,0.15293847
2376,0.82420844,0.59119266,0.38429245
2377,0.91439146,0.69912183,0.7054649
2378,0.5488679,0.87271553,0.76938087
2379,0.1655672,0.97216517,0.9117838
2380,0.3603707,0.61354375,0.2507329
2381,0.7417633,0.11861677,0.5690314
2382,0.56618935,0.22535695,0.19459145
2383,0.14429337,0.9254755,0.91185355
2384,0.94581366,0.09671289,0.76058173
2385,0.882965,0.83768415,0.084671125
2386,0.6966755,0.57458055,0.41731936
2387,0.63501143,0.55672324,0.9227931
2388,0.41836175,0.7509585,0.06674721
2389,0.99693424,0.15777056,0.5751878
2390,0.76154244,0.41080287,0.31271586
2391,0.19198672,0.53464437,0.40282524
2392,0.019293407,0.21703342,0.8063733
2393,0.28100386,0.69952047,0.3037352
2394,0.6508993,0.040567383,0.22637463
2395,0.7419418,0.77526087,0.5693687
2396,0.045667972,0.7335394,0.7648881
2397,0.6391762,0.5468696,0.50754726
2398,0.15299346,0.9798941,0.7696488
2399,0.8042087,0.021058604,0.036289625
2400,0.4778605,0.67434454,0.77528876
2401,0.32941595,0.10837521,0.7749533
2402,0.022825029,0.17002207,0.68733644
2403,0.1732355,0.47151875,0.7502152
2404,0.88367826,0.99106103,0.9428771
2405,0.02110725,0.6339409,0.95056546
2406,0.6271148,0.30345172,0.21750662
2407,0.9796443,0.27857935,0.90305674
2408,0.4347302,0.24339938,0.18716411
2409,0.72250575,0.24573983,0.97425056
2410,0.94939446,0.8787778,0.33340397
2411,0.37213153,0.6354409,0.52818996
2412,0.29290122,0.51478595,0.5464138
2413,0.37085962,0.03612262,0.8866557
2414,0.8300017,0.826852,0.20345111
2415,0.70914924,0.18855718,0.081705175
2416,0.59119546,0.9402115,0.94238204
2417,0.65452766,0.52002436,0.64082766
2418,0.79187274,0.3040511,0.35123065
2419,0.7605442,0.5430054,0.87089235
2420,0.24137227,0.16294743,0.82308143
2421,0.3873501,0.22356492,0.42641595
2422,0.5927349,0.02716766,0.42349115
2423,0.580009,0.10972425,0.66183
2424,0.24270518,0.15918107,0.07062491
2425,0.5241758,0.7826924,0.49646464
2426,0.30310512,0.7662296,0.48522142
2427,0.6614781,0.009749928,0.7279432
2428,0.11345486,0.050930798,0.4552957
2429,0.7719377,0.19859485,0.033675004
2430,0.80797565,0.6839217,0.6865557
2431,0.84281325,0.6200975,0.98201495
2432,0.6498169,0.032654982,0.115938894
2433,0.92617995,0.815954,0.5526995
2434,0.355195,0.33059192,0.68715703
2435,0.38688296,0.48461485,0.18541475
2436,0.08949352,0.0321163,0.2950826
2437,0.4127525,0.75078,0.5969608
2438,0.47135732,0.07449032,0.3798934
2439,0.8983936,0.30917242,0.89858353
2440,0.57458335,0.13904794,0.38322482
2441,0.7138938,0.281496,0.29754815
2442,0.7510839,0.13858907,0.23503171
2443,0.9212375,0.53311443,0.47663704
2444,0.8112474,0.7060095,0.73637116
2445,0.19891326,0.092976175,0.2438511
2446,0.42031106,0.9347167,0.6522891
2447,0.63954246,0.95328534,0.67405885
2448,0.21996436,0.7104852,0.5871793
2449,0.0075828987,0.6126281,0.10671949
2450,0.779419,0.17854533,0.092166305
2451,0.8432602,0.45975223,0.1809621
2452,0.4874263,0.32526553,0.5535457
2453,0.46293604,0.44394577,0.35069007
2454,0.4203329,0.27080888,0.84452814
2455,0.70094913,0.43207937,0.44971222
2456,0.26910654,0.54623455,0.30086705
2457,0.93378127,0.5169803,0.011697377
2458,0.35705236,0.06905291,0.09172951
2459,0.9904205,0.11950065,0.6694786
2460,0.42835724,0.3314947,0.9890313
2461,0.69478315,0.68751496,0.12964186
2462,0.84419805,0.9504063,0.6650418
2463,0.22621262,0.0873752,0.94559854
2464,0.49469376,0.4345119,0.38335955
2465,0.11348982,0.11075757,0.68624145
2466,0.55859464,0.4040368,0.10263926
2467,0.43624258,0.96643406,0.57232
2468,0.19267519,0.34870678,0.23944643
2469,0.851605,0.5315074,0.329402
2470,0.94818366,0.5106431,0.31980783
2471,0.9271129,0.566014,0.28190556
2472,0.36268657,0.9742538,0.6944412
2473,0.043049164,0.04146092,0.08200442
2474,0.29765204,0.45174795,0.4765985
2475,0.7170729,0.44936275,0.10739486
2476,0.8008441,0.048902005,0.5602823
2477,0.9497901,0.63237554,0.5527294
2478,0.1244319,0.76543146,0.62677425
2479,0.38646272,0.61153066,0.74108833
2480,0.06061777,0.65155524,0.28065425
2481,0.12795882,0.13177699,0.40154254
2482,0.24930453,0.034235783,0.6470681
2483,0.78402305,0.36610943,0.6356063
2484,0.6041518,0.37376276,0.66401124
2485,0.7343186,0.424611,0.074728996
2486,0.7196057,0.05344579,0.39109236
2487,0.005685037,0.36615622,0.59886605
2488,0.987724,0.76769423,0.8843002
2489,0.09460104,0.13987987,0.4524757
2490,0.70074636,0.34874725,0.9842513
2491,0.7918398,0.6084321,0.85363513
2492,0.09786178,0.63757044,0.38250107
2493,0.07982327,0.9938807,0.6741789
2494,0.4225347,0.16113955,0.98987967
2495,0.23094402,0.33728126,0.55325276
2496,0.8482868,0.13381678,0.54919976
2497,0.015470633,0.7699173,0.45744306
2498,0.83081675,0.888071,0.81507146
2499,0.83596903,0.9568892,0.7975755
2500,0.6801703,0.2564925,0.19324358
2501,0.51356757,0.33287093,0.9979168
2502,0.5682379,0.1533687,0.10509086
2503,0.073106915,0.12693378,0.552112
2504,0.6006309,0.038509242,0.17793119
2505,0.549558,0.10062124,0.4928681
2506,0.26687306,0.3522098,0.30900612
2507,0.7317898,0.60278386,0.96600777
2508,0.4594492,0.98404175,0.42223516
2509,0.7545079,0.033199493,0.021998262
2510,0.7150212,0.36365655,0.13405257
2511,0.834512,0.36845073,0.7475492
2512,0.17762136,0.8390323,0.7936379
2513,0.3409041,0.55911934,0.1206329
2514,0.52622896,0.74517053,0.5196613
2515,0.23369384,0.9509963,0.87039113
2516,0.28675073,0.8680208,0.12950051
2517,0.20457527,0.42872226,0.9907817
2518,0.60501367,0.32797408,0.38993895
2519,0.045208424,0.07732645,0.3763327
2520,0.04827748,0.24291733,0.86727995
2521,0.4681155,0.45911026,0.6927749
2522,0.625866,0.36915827,0.6636559
2523,0.83637327,0.34028262,0.28606227
2524,0.6646193,0.82962525,0.15730284
2525,0.88738394,0.47352082,0.49657387
2526,0.7471605,0.524227,0.38786054
2527,0.7992511,0.4683699,0.8041498
2528,0.96983826,0.5127117,0.4748539
2529,0.053393487,0.6097677,0.3635017
2530,0.91984046,0.99774987,0.022685708
2531,0.78636605,0.3803014,0.7879384
2532,0.3402945,0.78864926,0.56902647
2533,0.2461461,0.33279964,0.92797506
2534,0.6912944,0.11572799,0.87015533
2535,0.13480853,0.6604571,0.12372441
2536,0.21339202,0.09782857,0.87942785
2537,0.8006511,0.64438325,0.1948456
2538,0.4991181,0.7373026,0.5601029
2539,0.63690007,0.95384514,0.9120842
2540,0.1523369,0.8257423,0.043858223
2541,0.13935784,0.31412202,0.23511246
2542,0.5458025,0.7080014,0.44057894
2543,0.53775907,0.3053392,0.28932565
2544,0.32264802,0.7246309,0.8439898
2545,0.33265725,0.045709025,0.4549742
2546,0.8891181,0.707266,0.18438798
2547,0.42528325,0.59787345,0.9595903
2548,0.02378582,0.7621052,0.977224
2549,0.33568653,0.60370487,0.130121
2550,0.36892885,0.041662276,0.48080537
2551,0.5806393,0.12796172,0.38211426
2552,0.723214,0.89453167,0.16700526
2553,0.7727584,0.47451085,0.9805108
2554,0.46111405,0.15317738,0.6377165
2555,0.35795158,0.19863467,0.75330687
2556,0.5406518,0.8822858,0.5632891
2557,0.12231095,0.17260474,0.846086
2558,0.93484825,0.86804634,0.9327479
2559,0.66760105,0.30198961,0.6300098
2560,0.24940881,0.08269865,0.42781097
2561,0.34367403,0.11930617,0.5020696
2562,0.9559698,0.03952173,0.6825976
2563,0.7648304,0.948865,0.9427095
2564,0.46769878,0.007923871,0.97671914
2565,0.16991663,0.5476442,0.12812918
2566,0.31833753,0.23156397,0.75042146
2567,0.9412969,0.5138533,0.0004240747
2568,0.7845401,0.33152163,0.63899237
2569,0.31087747,0.93709487,0.7169266
2570,0.8533223,0.5065201,0.8289706
2571,0.11351293,0.54057705,0.80206096
2572,0.046743385,0.4192136,0.6345393
2573,0.16790204,0.25025123,0.018736338
2574,0.23779547,0.9896476,0.357411
2575,0.96098495,0.166646,0.71652395
2576,0.53946084,0.41640553,0.27592564
2577,0.85684186,0.8550113,0.7098911
2578,0.0129267555,0.20285779,0.24074793
2579,0.37904465,0.8288481,0.43691754
2580,0.27848947,0.28457555,0.38573176
2581,0.00022218391,0.48246703,0.57978857
2582,0.6780488,0.123748034,0.42589098
2583,0.9787196,0.012946539,0.99433774
2584,0.7756349,0.2677915,0.5619675
2585,0.5964326,0.9403584,0.13817637
2586,0.81153613,0.9788059,0.53427273
2587,0.9036924,0.5935314,0.0819872
2588,0.37396973,0.54333913,0.85892016
2589,0.4552689,0.40896085,0.6716488
2590,0.42061803,0.78900003,0.2750974
2591,0.64240086,0.9780914,0.25783616
2592,0.37455288,0.7286296,0.56777024
2593,0.91935456,0.3047445,0.38063395
2594,0.6261552,0.43767595,0.6524473
2595,0.6953288,0.74364895,0.10427828
2596,0.24022286,0.20960592,0.03999283
2597,0.6211038,0.01911654,0.6627795
2598,0.046454784,0.046007834,0.2707722
2599,0.501985,0.88706845,0.20225298
2600,0.60434026,0.9176717,0.31898576
2601,0.1374837,0.010236868,0.1667985
2602,0.47797117,0.37523893,0.8800271
2603,0.48512328,0.16961554,0.1560399
2604,0.8363398,0.22375873,0.7818683
2605,0.07139269,0.56443256,0.33593404
2606,0.72786325,0.81894654,0.89830524
2607,0.6960317,0.3431224,0.105369754
2608,0.7384786,0.09923811,0.6242381
2609,0.37258875,0.66279596,0.0751446
2610,0.19891979,0.4801332,0.20355386
2611,0.73885584,0.51437676,0.6467389
2612,0.958455,0.2315668,0.82258767
2613,0.75012326,0.30711535,0.30238053
2614,0.26742956,0.06809511,0.7110317
2615,0.66890603,0.24952441,0.9693221
2616,0.05431828,0.13386883,0.2441789
2617,0.776411,0.5238999,0.82432914
2618,0.38375065,0.31557631,0.89769673
2619,0.5351955,0.4692914,0.86949694
2620,0.8980165,0.2131004,0.38815755
2621,0.054443713,0.046367656,0.74067855
2622,0.050472546,0.9530836,0.19179642
2623,0.006384388,0.8644084,0.9706783
2624,0.86645293,0.5172496,0.048152253
2625,0.8621318,0.5236917,0.70422375
2626,0.4506097,0.6394596,0.33893308
2627,0.7512894,0.34826648,0.37282795
2628,0.5747143,0.62835,0.0005005983
2629,0.4648987,0.8465321,0.47100258
2630,0.37636828,0.26936576,0.690662
2631,0.13589571,0.22026952,0.7418439
2632,0.06141386,0.543499,0.4389219
2633,0.49089438,0.90319407,0.993402
2634,0.25132412,0.5828669,0.5252751
2635,0.907079,0.6364289,0.052200973
2636,0.8606017,0.965068,0.16912268
2637,0.42295355,0.22686012,0.754612
2638,0.4333678,0.96267295,0.91407824
2639,0.6281938,0.86488193,0.2502209
2640,0.4669671,0.083167665,0.61498654
2641,0.46521303,0.15804327,0.049451523
2642,0.36410493,0.006084865,0.032939713
2643,0.15823431,0.33616486,0.7767756
2644,0.8161854,0.91812915,0.8894328
2645,0.6718203,0.16789763,0.9205213
2646,0.21031773,0.23906802,0.3951599
2647,0.7986365,0.17217535,0.6962351
2648,0.516032,0.26889044,0.5885039
2649,0.6993995,0.20557609,0.58104444
2650,0.029610073,0.9469899,0.8342183
2651,0.48922,0.3648182,0.22902204
2652,0.3365041,0.8651461,0.6736128
2653,0.74854285,0.7392606,0.82354474
2654,0.231954,0.75397485,0.6781089
2655,0.7163579,0.5830816,0.40372506
2656,0.5950652,0.13757554,0.1561508
2657,0.8840786,0.8697201,0.63976675
2658,0.82627225,0.86201876,0.6563708
2659,0.042594872,0.35468802,0.87378347
2660,0.39334014,0.6300225,0.910461
2661,0.55311674,0.51086813,0.9185038
2662,0.8453657,0.032987844,0.71440315
2663,0.668607,0.9991952,0.8843687
2664,0.10969907,0.80328596,0.93817335
2665,0.2722792,0.28292754,0.22528547
2666,0.4353237,0.55521953,0.9750206
2667,0.7540636,0.13959533,0.71655333
2668,0.48694944,0.32247058,0.7421216
2669,0.32450473,0.1123096,0.7779203
2670,0.861545,0.15801291,0.4918087
2671,0.5066477,0.09664374,0.8288766
2672,0.6605824,0.5432693,0.05370715
2673,0.02545136,0.33009785,0.21434425
2674,0.93053734,0.39275354,0.11762986
2675,0.618513,0.002349424,0.29962197
2676,0.009541423,0.4894288,0.74199003
2677,0.28328905,0.2636371,0.7203302
2678,0.25609353,0.24853173,0.47841495
2679,0.31726202,0.5146891,0.040866196
2680,0.5865718,0.6686028,0.45029995
2681,0.51050854,0.7865654,0.99626607
2682,0.15568462,0.7817076,0.19158134
2683,0.525097,0.037299663,0.31903225
2684,0.3062321,0.41220948,0.7671909
2685,0.83892137,0.09127042,0.63878345
2686,0.05784407,0.3631219,0.9654915
2687,0.2513322,0.7828019,0.8927928
2688,0.32257694,0.36318868,0.68945634
2689,0.80024856,0.8568448,0.73892915
2690,0.70496327,0.44901586,0.24290696
2691,0.02770137,0.68556786,0.7442676
2692,0.82543397,0.222836,0.7384866
2693,0.35043144,0.3558187,0.83489144
2694,0.88030624,0.9856677,0.05297156
2695,0.06744251,0.22648542,0.5131839
2696,0.8400211,0.93053055,0.4984996
2697,0.6086614,0.8551402,0.013205495
2698,0.24363784,0.7503177,0.08345486
2699,0.6178401,0.60757107,0.7527692
2700,0.7430446,0.6915238,0.9162178
2701,0.5858648,0.3806761,0.25457883
2702,0.09880753,0.80742985,0.80070925
2703,0.95863247,0.9219393,0.701484
2704,0.8600788,0.40536165,0.16901572
2705,0.20427851,0.3446526,0.14672437
2706,0.10685407,0.71352184,0.7009986
2707,0.21008112,0.16594431,0.5804723
2708,0.6594379,0.9965483,0.63991594
2709,0.6469584,0.32851595,0.9841725
2710,0.93639976,0.54616785,0.8700296
2711,0.75366366,0.4237641,0.19947961
2712,0.65105104,0.092322275,0.21903858
2713,0.24619392,0.81607646,0.40019095
2714,0.73511046,0.2533501,0.33557528
2715,0.90703154,0.47812727,0.090743035
2716,0.38181993,0.2731934,0.9934991
2717,0.91765016,0.2824643,0.13697477
2718,0.11447535,0.73794866,0.93332386
2719,0.93438315,0.9222701,0.41932347
2720,0.7463188,0.0041630226,0.31537464
2721,0.17915413,0.11451295,0.8089402
2722,0.45126846,0.6200223,0.6770416
2723,0.9773927,0.58105695,0.14478858
